"specphe.name"	"specphe.locusId"	"specphe.lrn"	"specphe.t"	"specphe.short"	"specphe.Group"	"specphe.Condition_1"	"specphe.Concentration_1"	"specphe.Units_1"	"specphe.Condition_2"	"specphe.Concentration_2"	"specphe.Units_2"
"503"	"set2IT019"	18314	1.85679520473516	11.7332732078574	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"504"	"set2IT019"	18315	1.3490916901961	9.17073735973224	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"505"	"set2IT019"	1936936	3.22796826601682	11.5438512184857	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"506"	"set2IT019"	1936996	9.24868339694122	67.882296587262	"Chlorite 1.25 mM"	"stress"	"Sodium Chlorite"	1.25	"mM"	NA	NA	NA
"507"	"set2IT023"	14571	-2.06323465878387	-11.5149243422876	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"508"	"set2IT023"	15974	-1.50260040182422	-5.32135392656295	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"509"	"set2IT023"	16136	-2.55114010464341	-11.8561950995897	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"510"	"set2IT023"	16153	-1.587975291022	-7.21760624015911	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"511"	"set2IT023"	16154	-2.77028466651059	-7.44934898462632	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"512"	"set2IT023"	16162	-1.59552888157066	-5.29670150349441	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"513"	"set2IT023"	16164	-2.48764456404961	-10.3693157487014	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"514"	"set2IT023"	16167	-2.41917706635278	-5.23602993322563	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"515"	"set2IT023"	16168	-2.34315339805072	-6.61235221499619	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"516"	"set2IT023"	16170	-2.36506839354906	-9.05076418299566	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"517"	"set2IT023"	16530	-2.10263170205985	-7.15939472884163	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"518"	"set2IT023"	17864	-1.57216935602046	-5.08103302546483	"Chloride 750 mM"	"stress"	"Sodium Chloride"	750	"mM"	NA	NA	NA
"519"	"set2IT026"	14211	1.81806289601366	6.79043231124294	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"520"	"set2IT026"	14293	2.31887480606443	9.86578153716832	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"521"	"set2IT026"	14294	1.59498611404946	6.37750297685739	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"522"	"set2IT026"	14531	2.34852509300077	15.1021116091775	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"523"	"set2IT026"	14556	3.22849791126444	14.3379668388205	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"524"	"set2IT026"	14571	-3.1977797943779	-5.7267351461166	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"525"	"set2IT026"	14579	1.37813084633034	9.22157776303215	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"526"	"set2IT026"	14770	-1.48938667396477	-5.97441410775861	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"527"	"set2IT026"	14808	1.93039222593996	5.39800877556239	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"528"	"set2IT026"	14944	2.07867797076484	7.18074579082806	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"529"	"set2IT026"	14945	-1.59460274336884	-5.42914852049347	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"530"	"set2IT026"	15002	-1.65821199200626	-5.56994510032952	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"531"	"set2IT026"	15026	-1.84941233768401	-5.07046977545046	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"532"	"set2IT026"	15027	-1.85924487066628	-8.69236316009241	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"533"	"set2IT026"	15053	6.12014586549663	29.3724532020771	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"534"	"set2IT026"	15358	1.89301616563116	8.77700071542075	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"535"	"set2IT026"	15725	5.78489478184185	14.4971206208406	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"536"	"set2IT026"	16146	1.09982015880575	5.30287791953978	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"537"	"set2IT026"	16149	-1.25722210928328	-7.83300128554533	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"538"	"set2IT026"	16265	-1.20749033057398	-5.38849487589874	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"539"	"set2IT026"	16295	1.52863654810909	9.489659412454	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"540"	"set2IT026"	16397	-2.40978019714407	-8.74238567120584	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"541"	"set2IT026"	16657	-1.33848238068491	-6.93201000544049	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"542"	"set2IT026"	16897	-2.35027372993656	-7.03079604944075	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"543"	"set2IT026"	16902	1.47891660324157	9.32825757190362	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"544"	"set2IT026"	17190	-1.85916575958534	-8.10469218635721	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"545"	"set2IT026"	17264	-1.83265364107668	-6.6235051267725	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"546"	"set2IT026"	17268	1.54029805144214	5.0564908310313	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"547"	"set2IT026"	17410	1.73881320149701	13.2445623159164	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"548"	"set2IT026"	17426	-1.45738980526541	-5.07719836082432	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"549"	"set2IT026"	17454	2.55419358797779	9.87768774667185	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"550"	"set2IT026"	17455	2.17982973824214	7.71531747667339	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"551"	"set2IT026"	17576	1.56011571543686	6.84413378174227	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"552"	"set2IT026"	17733	1.45796960198148	10.0190981013206	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"553"	"set2IT026"	17809	1.5620883786251	7.85170768836279	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"554"	"set2IT026"	17811	2.25755233365686	6.42496216464325	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"555"	"set2IT026"	17971	-1.54769348431493	-6.97655600110789	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"556"	"set2IT026"	18077	-1.47416837858033	-5.00724565097645	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"557"	"set2IT026"	18181	1.46481916483556	5.05777557158535	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"558"	"set2IT026"	18258	-1.10246263884564	-5.39754220051462	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"559"	"set2IT026"	18265	-1.28235538092489	-6.56938685205659	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"560"	"set2IT026"	18348	-1.16789203271127	-5.51321966353983	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"561"	"set2IT026"	18413	-3.26103710340387	-5.41777523584249	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"562"	"set2IT026"	1936986	1.35798085013399	8.9479152051477	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"563"	"set2IT026"	1937039	1.01717807029963	7.29163938967479	"Cephalothin 0.01 mg/ml"	"stress"	"Cephalothin sodium salt"	0.01	"mg/ml"	NA	NA	NA
"564"	"set2IT030"	14307	-1.27109775623994	-5.81320910433361	"A22 0.08 mg/ml"	"stress"	"MreB Perturbing Compound A22"	0.08	"mg/ml"	NA	NA	NA
"565"	"set2IT030"	17086	-2.94700907644487	-6.00604910460537	"A22 0.08 mg/ml"	"stress"	"MreB Perturbing Compound A22"	0.08	"mg/ml"	NA	NA	NA
"566"	"set2IT030"	17170	-2.74606652660452	-9.21313487916464	"A22 0.08 mg/ml"	"stress"	"MreB Perturbing Compound A22"	0.08	"mg/ml"	NA	NA	NA
"567"	"set2IT030"	17836	-1.11362694307892	-7.10419540429893	"A22 0.08 mg/ml"	"stress"	"MreB Perturbing Compound A22"	0.08	"mg/ml"	NA	NA	NA
"568"	"set2IT033"	15002	-1.97114925422948	-5.26136848177948	"Doxycycline hyclate 0.001 mg/ml"	"stress"	"Doxycycline hyclate"	0.001	"mg/ml"	NA	NA	NA
"569"	"set2IT033"	15535	-1.73158642867997	-5.40193206352534	"Doxycycline hyclate 0.001 mg/ml"	"stress"	"Doxycycline hyclate"	0.001	"mg/ml"	NA	NA	NA
"570"	"set2IT033"	16657	-1.13538586274719	-5.78766243849127	"Doxycycline hyclate 0.001 mg/ml"	"stress"	"Doxycycline hyclate"	0.001	"mg/ml"	NA	NA	NA
"571"	"set2IT033"	17264	-2.63759228505982	-6.80141220629475	"Doxycycline hyclate 0.001 mg/ml"	"stress"	"Doxycycline hyclate"	0.001	"mg/ml"	NA	NA	NA
"572"	"set2IT033"	17836	-1.06440630329741	-6.1201061804094	"Doxycycline hyclate 0.001 mg/ml"	"stress"	"Doxycycline hyclate"	0.001	"mg/ml"	NA	NA	NA
"573"	"set2IT037"	14540	-2.24866959430405	-9.4241137702678	"Nickel (II) chloride 1 mM"	"stress"	"Nickel (II) chloride hexahydrate"	1	"mM"	NA	NA	NA
"574"	"set2IT037"	16402	1.18348365494912	6.98218599603027	"Nickel (II) chloride 1 mM"	"stress"	"Nickel (II) chloride hexahydrate"	1	"mM"	NA	NA	NA
"575"	"set2IT037"	16603	-2.71706795981834	-5.02341878631839	"Nickel (II) chloride 1 mM"	"stress"	"Nickel (II) chloride hexahydrate"	1	"mM"	NA	NA	NA
"576"	"set2IT037"	16620	3.13575333102801	22.7768154586118	"Nickel (II) chloride 1 mM"	"stress"	"Nickel (II) chloride hexahydrate"	1	"mM"	NA	NA	NA
"577"	"set2IT037"	17219	1.57558608923532	10.2293206160217	"Nickel (II) chloride 1 mM"	"stress"	"Nickel (II) chloride hexahydrate"	1	"mM"	NA	NA	NA
"578"	"set2IT037"	17864	4.59544993462703	35.7748005651531	"Nickel (II) chloride 1 mM"	"stress"	"Nickel (II) chloride hexahydrate"	1	"mM"	NA	NA	NA
"579"	"set2IT037"	17954	2.18321089789054	17.4706439807577	"Nickel (II) chloride 1 mM"	"stress"	"Nickel (II) chloride hexahydrate"	1	"mM"	NA	NA	NA
"580"	"set2IT037"	18077	-2.34307368932413	-8.01056053254141	"Nickel (II) chloride 1 mM"	"stress"	"Nickel (II) chloride hexahydrate"	1	"mM"	NA	NA	NA
"581"	"set2IT037"	1936808	2.7183169231964	16.764017823897	"Nickel (II) chloride 1 mM"	"stress"	"Nickel (II) chloride hexahydrate"	1	"mM"	NA	NA	NA
"582"	"set2IT037"	1937204	1.18008244114699	9.01980130445303	"Nickel (II) chloride 1 mM"	"stress"	"Nickel (II) chloride hexahydrate"	1	"mM"	NA	NA	NA
"583"	"set2IT038"	16213	-1.67491398526979	-5.67150198997526	"Cobalt chloride 0.32 mM"	"stress"	"Cobalt chloride hexahydrate"	0.32	"mM"	NA	NA	NA
"584"	"set2IT038"	16280	1.35694135583897	6.29848284491567	"Cobalt chloride 0.32 mM"	"stress"	"Cobalt chloride hexahydrate"	0.32	"mM"	NA	NA	NA
"585"	"set2IT038"	17864	2.45527267967372	18.3202490361724	"Cobalt chloride 0.32 mM"	"stress"	"Cobalt chloride hexahydrate"	0.32	"mM"	NA	NA	NA
"586"	"set2IT038"	17970	-1.45612108244077	-8.7962975908755	"Cobalt chloride 0.32 mM"	"stress"	"Cobalt chloride hexahydrate"	0.32	"mM"	NA	NA	NA
"587"	"set2IT038"	17971	-1.46872720477927	-8.27887853724191	"Cobalt chloride 0.32 mM"	"stress"	"Cobalt chloride hexahydrate"	0.32	"mM"	NA	NA	NA
"588"	"set2IT038"	18077	-1.62295214840478	-6.98283008501401	"Cobalt chloride 0.32 mM"	"stress"	"Cobalt chloride hexahydrate"	0.32	"mM"	NA	NA	NA
"589"	"set2IT038"	18205	-1.87830047222485	-6.74279121101911	"Cobalt chloride 0.32 mM"	"stress"	"Cobalt chloride hexahydrate"	0.32	"mM"	NA	NA	NA
"590"	"set2IT039"	15974	-2.95051102956643	-8.15638830972182	"copper (II) chloride 2 mM"	"stress"	"copper (II) chloride dihydrate"	2	"mM"	NA	NA	NA
"591"	"set2IT040"	17130	1.88063116305153	11.1568017056478	"sodium fluoride 100 mM"	"stress"	"sodium fluoride"	100	"mM"	NA	NA	NA
"592"	"set2IT040"	17527	1.72421652068667	8.84576697528462	"sodium fluoride 100 mM"	"stress"	"sodium fluoride"	100	"mM"	NA	NA	NA
"593"	"set2IT040"	17806	-1.00817088770097	-6.97332307880879	"sodium fluoride 100 mM"	"stress"	"sodium fluoride"	100	"mM"	NA	NA	NA
"594"	"set2IT040"	1937104	-1.26990766817441	-9.10204237363294	"sodium fluoride 100 mM"	"stress"	"sodium fluoride"	100	"mM"	NA	NA	NA
"595"	"set2IT041"	15958	1.29560848961967	5.38032871917113	"Thallium(I) acetate 0.0625 mg/ml"	"stress"	"Thallium(I) acetate"	0.0625	"mg/ml"	NA	NA	NA
"596"	"set2IT041"	17131	-1.21530273998809	-5.88007998957272	"Thallium(I) acetate 0.0625 mg/ml"	"stress"	"Thallium(I) acetate"	0.0625	"mg/ml"	NA	NA	NA
"597"	"set2IT042"	14609	-5.029735510142	-6.85410083343858	"Cisplatin 0.025 mg/ml"	"stress"	"Cisplatin"	0.025	"mg/ml"	NA	NA	NA
"598"	"set2IT042"	14904	-3.71921937416549	-7.85150121538996	"Cisplatin 0.025 mg/ml"	"stress"	"Cisplatin"	0.025	"mg/ml"	NA	NA	NA
"599"	"set2IT042"	15082	1.00712213308472	5.45467848707541	"Cisplatin 0.025 mg/ml"	"stress"	"Cisplatin"	0.025	"mg/ml"	NA	NA	NA
"600"	"set2IT042"	15236	-1.53210129321209	-6.10967654151093	"Cisplatin 0.025 mg/ml"	"stress"	"Cisplatin"	0.025	"mg/ml"	NA	NA	NA
"601"	"set2IT042"	16027	-4.17940261551675	-7.42594145817628	"Cisplatin 0.025 mg/ml"	"stress"	"Cisplatin"	0.025	"mg/ml"	NA	NA	NA
"602"	"set2IT042"	16293	-1.39028044774464	-6.28913855942166	"Cisplatin 0.025 mg/ml"	"stress"	"Cisplatin"	0.025	"mg/ml"	NA	NA	NA
"603"	"set2IT042"	16972	-1.41491911702019	-6.91399892217039	"Cisplatin 0.025 mg/ml"	"stress"	"Cisplatin"	0.025	"mg/ml"	NA	NA	NA
"604"	"set2IT042"	17024	-1.39002909628438	-5.14512327721346	"Cisplatin 0.025 mg/ml"	"stress"	"Cisplatin"	0.025	"mg/ml"	NA	NA	NA
"605"	"set2IT042"	17759	-3.39353613114186	-11.3267090801591	"Cisplatin 0.025 mg/ml"	"stress"	"Cisplatin"	0.025	"mg/ml"	NA	NA	NA
"606"	"set2IT042"	18086	-2.58534496198163	-15.2222573595412	"Cisplatin 0.025 mg/ml"	"stress"	"Cisplatin"	0.025	"mg/ml"	NA	NA	NA
"607"	"set2IT042"	1936809	-2.10886573880682	-8.79277314205867	"Cisplatin 0.025 mg/ml"	"stress"	"Cisplatin"	0.025	"mg/ml"	NA	NA	NA
"608"	"set2IT043"	14609	-5.45582688071761	-5.30205261378648	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"609"	"set2IT043"	14904	-4.18058111850429	-5.70708464865787	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"610"	"set2IT043"	15082	1.32494149774603	6.00712513550689	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"611"	"set2IT043"	15236	-2.35056174158974	-7.05835734071095	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"612"	"set2IT043"	16027	-4.88948743351164	-5.78969048542874	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"613"	"set2IT043"	16293	-1.72525236983294	-7.09850837166516	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"614"	"set2IT043"	16900	-1.73493518181316	-6.15969305261302	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"615"	"set2IT043"	17024	-1.62462763202047	-5.6675287860192	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"616"	"set2IT043"	17759	-4.18667021355075	-8.01511273774952	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"617"	"set2IT043"	18086	-3.37972218215377	-15.5497246130193	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"618"	"set2IT043"	18410	-1.84457054967843	-7.90357036626087	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"619"	"set2IT043"	1936809	-2.3069323734592	-8.76554644258008	"Cisplatin 0.05 mg/ml"	"stress"	"Cisplatin"	0.05	"mg/ml"	NA	NA	NA
"620"	"set2IT044"	14206	-2.48256406428565	-11.2972796030996	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"621"	"set2IT044"	14597	-1.55140129933836	-5.24326227737879	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"622"	"set2IT044"	14904	-3.57404194707669	-5.43443580447842	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"623"	"set2IT044"	14924	-1.68315455231663	-5.47891150079037	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"624"	"set2IT044"	14971	1.4064543968881	5.46754381010191	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"625"	"set2IT044"	15072	-1.55504325830762	-5.70458694506235	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"626"	"set2IT044"	15236	-2.40804581882434	-5.85630503427535	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"627"	"set2IT044"	15354	2.440649915773	5.39736285044365	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"628"	"set2IT044"	15882	1.89832806149916	5.22280695185519	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"629"	"set2IT044"	15957	2.12364615583587	5.03605428059501	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"630"	"set2IT044"	16293	-1.64831700790508	-6.2170272222414	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"631"	"set2IT044"	16530	-2.06610784619507	-6.41078610361416	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"632"	"set2IT044"	16601	1.83401907678825	7.55334656951251	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"633"	"set2IT044"	16989	1.68851431397011	6.8639824656724	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"634"	"set2IT044"	17024	-1.68175651693826	-5.12506127481226	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"635"	"set2IT044"	17651	1.69217468252443	10.9586251246523	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"636"	"set2IT044"	17652	1.3443426287717	7.46187716317525	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"637"	"set2IT044"	17720	-1.3086534682682	-8.48979474485972	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"638"	"set2IT044"	17759	-4.0230382368608	-7.22543023367246	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"639"	"set2IT044"	17934	1.47108826474805	10.3895210345037	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"640"	"set2IT044"	18086	-4.28022863290243	-11.7019309511262	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"641"	"set2IT044"	18410	-1.63524328243186	-6.99856006443538	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"642"	"set2IT044"	1936809	-2.4336313749542	-7.72869682149434	"Cisplatin 0.1 mg/ml"	"stress"	"Cisplatin"	0.1	"mg/ml"	NA	NA	NA
"643"	"set2IT046"	14153	-3.3881088112112	-9.1954015284536	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"644"	"set2IT046"	14154	2.05533785064559	8.8413813369899	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"645"	"set2IT046"	14201	-2.29458789115096	-6.98876841978428	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"646"	"set2IT046"	14349	-2.49118913775413	-6.01933962603278	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"647"	"set2IT046"	14537	1.6774621653906	7.6336324303582	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"648"	"set2IT046"	14579	-3.58314176139068	-7.61536829140432	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"649"	"set2IT046"	14587	1.19225505944939	6.07110228114723	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"650"	"set2IT046"	14908	2.02609928506359	7.46147134445517	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"651"	"set2IT046"	14944	-3.51563443484911	-5.33518915984544	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"652"	"set2IT046"	14967	-4.2507777636356	-7.0510213357254	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"653"	"set2IT046"	14971	1.85591492124723	6.51011920874065	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"654"	"set2IT046"	15002	-3.34338368075912	-6.68906177463897	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"655"	"set2IT046"	15074	-2.71408516232623	-6.60746490263155	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"656"	"set2IT046"	15075	-1.74524354042116	-7.65394884062175	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"657"	"set2IT046"	15076	-2.4707780162068	-5.77929518645018	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"658"	"set2IT046"	15169	-1.28140686676147	-7.18501090963366	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
